,code,event,finished,id,started,team_h,team_h_score,team_h_difficulty,team_a,team_a_score,team_a_difficulty,stats,season,h_team_name,strength_overall_home,strength_attack_home,strength_defence_home,a_team_name,strength_overall_away,strength_attack_away,strength_defence_away,result
10,2128351,7,True,64,True,13,0.0,3,1,1.0,4,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 4}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 11}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 4}, {'value': 1, 'element': 16}, {'value': 1, 'element': 494}], 'h': [{'value': 1, 'element': 298}, {'value': 1, 'element': 299}, {'value': 1, 'element': 315}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 8}], 'h': [{'value': 1, 'element': 291}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 11}, {'value': 2, 'element': 494}, {'value': 1, 'element': 4}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 37, 'element': 11}, {'value': 34, 'element': 494}, {'value': 31, 'element': 4}, {'value': 28, 'element': 17}, {'value': 27, 'element': 8}, {'value': 26, 'element': 16}, {'value': 21, 'element': 567}, {'value': 11, 'element': 526}, {'value': 10, 'element': 478}, {'value': 9, 'element': 6}, {'value': 7, 'element': 24}, {'value': 4, 'element': 7}, {'value': 4, 'element': 22}, {'value': 2, 'element': 15}], 'h': [{'value': 18, 'element': 300}, {'value': 15, 'element': 308}, {'value': 13, 'element': 298}, {'value': 13, 'element': 309}, {'value': 10, 'element': 295}, {'value': 10, 'element': 299}, {'value': 9, 'element': 291}, {'value': 8, 'element': 313}, {'value': 7, 'element': 302}, {'value': 4, 'element': 306}, {'value': 3, 'element': 296}, {'value': 2, 'element': 495}, {'value': 2, 'element': 569}, {'value': 1, 'element': 315}]}]",2020/21,Man Utd,1250,1250,1240,Arsenal,1250,1150,1210,A
11,2128484,20,True,197,True,16,1.0,3,1,3.0,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 6}, {'value': 1, 'element': 18}, {'value': 1, 'element': 24}], 'h': [{'value': 1, 'element': 368}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 6}, {'value': 1, 'element': 9}, {'value': 1, 'element': 24}], 'h': [{'value': 1, 'element': 370}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 11}, {'value': 1, 'element': 18}], 'h': [{'value': 1, 'element': 636}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 8}], 'h': [{'value': 1, 'element': 363}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 24}, {'value': 2, 'element': 6}], 'h': [{'value': 1, 'element': 368}]}, {'identifier': 'bps', 'a': [{'value': 39, 'element': 24}, {'value': 37, 'element': 6}, {'value': 31, 'element': 9}, {'value': 20, 'element': 18}, {'value': 15, 'element': 8}, {'value': 12, 'element': 16}, {'value': 11, 'element': 5}, {'value': 11, 'element': 23}, {'value': 9, 'element': 3}, {'value': 8, 'element': 11}, {'value': 8, 'element': 567}, {'value': 4, 'element': 478}, {'value': 4, 'element': 526}, {'value': 3, 'element': 20}], 'h': [{'value': 34, 'element': 368}, {'value': 30, 'element': 370}, {'value': 18, 'element': 367}, {'value': 12, 'element': 366}, {'value': 12, 'element': 378}, {'value': 11, 'element': 376}, {'value': 9, 'element': 363}, {'value': 9, 'element': 565}, {'value': 7, 'element': 377}, {'value': 6, 'element': 148}, {'value': 5, 'element': 380}, {'value': 4, 'element': 365}, {'value': 2, 'element': 590}, {'value': 1, 'element': 636}]}]",2020/21,Southampton,1060,1030,1110,Arsenal,1250,1150,1210,A
12,2128622,34,True,335,True,14,0.0,3,1,2.0,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 4}, {'value': 1, 'element': 526}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 4}, {'value': 1, 'element': 26}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 9}], 'h': [{'value': 1, 'element': 323}, {'value': 1, 'element': 339}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 334}]}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 70}], 'h': [{'value': 2, 'element': 326}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 526}, {'value': 2, 'element': 11}, {'value': 1, 'element': 4}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 32, 'element': 526}, {'value': 29, 'element': 11}, {'value': 26, 'element': 4}, {'value': 25, 'element': 494}, {'value': 24, 'element': 70}, {'value': 23, 'element': 26}, {'value': 19, 'element': 478}, {'value': 19, 'element': 645}, {'value': 11, 'element': 501}, {'value': 10, 'element': 9}, {'value': 7, 'element': 3}, {'value': 5, 'element': 13}, {'value': 2, 'element': 18}, {'value': 2, 'element': 567}], 'h': [{'value': 17, 'element': 331}, {'value': 15, 'element': 324}, {'value': 14, 'element': 480}, {'value': 11, 'element': 321}, {'value': 11, 'element': 326}, {'value': 11, 'element': 338}, {'value': 10, 'element': 322}, {'value': 10, 'element': 497}, {'value': 9, 'element': 323}, {'value': 6, 'element': 340}, {'value': 3, 'element': 329}, {'value': 3, 'element': 339}, {'value': 2, 'element': 506}, {'value': -8, 'element': 334}]}]",2020/21,Newcastle,1050,1050,1030,Arsenal,1250,1150,1210,A
13,2128641,35,True,354,True,5,0.0,3,1,1.0,4,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 23}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 4}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 567}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 8}], 'h': [{'value': 2, 'element': 112}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 23}, {'value': 2, 'element': 8}, {'value': 1, 'element': 16}, {'value': 1, 'element': 494}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 37, 'element': 23}, {'value': 29, 'element': 8}, {'value': 28, 'element': 16}, {'value': 28, 'element': 494}, {'value': 26, 'element': 10}, {'value': 22, 'element': 17}, {'value': 18, 'element': 4}, {'value': 13, 'element': 645}, {'value': 12, 'element': 526}, {'value': 12, 'element': 567}, {'value': 8, 'element': 24}, {'value': 4, 'element': 6}, {'value': 3, 'element': 11}, {'value': 3, 'element': 13}], 'h': [{'value': 18, 'element': 112}, {'value': 18, 'element': 490}, {'value': 17, 'element': 123}, {'value': 14, 'element': 105}, {'value': 14, 'element': 110}, {'value': 12, 'element': 102}, {'value': 12, 'element': 120}, {'value': 10, 'element': 119}, {'value': 10, 'element': 232}, {'value': 8, 'element': 124}, {'value': 4, 'element': 114}, {'value': 4, 'element': 122}, {'value': -2, 'element': 103}, {'value': -2, 'element': 500}]}]",2020/21,Chelsea,1250,1260,1250,Arsenal,1250,1150,1210,A
14,2128540,26,True,253,True,9,1.0,3,1,3.0,4,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 3}, {'value': 1, 'element': 6}, {'value': 1, 'element': 18}], 'h': [{'value': 1, 'element': 228}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 478}, {'value': 1, 'element': 18}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 17}], 'h': [{'value': 1, 'element': 228}, {'value': 1, 'element': 240}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 8}], 'h': [{'value': 1, 'element': 217}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 478}, {'value': 2, 'element': 6}, {'value': 2, 'element': 18}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 35, 'element': 478}, {'value': 31, 'element': 6}, {'value': 31, 'element': 18}, {'value': 25, 'element': 3}, {'value': 14, 'element': 10}, {'value': 13, 'element': 8}, {'value': 13, 'element': 9}, {'value': 11, 'element': 5}, {'value': 11, 'element': 526}, {'value': 10, 'element': 17}, {'value': 7, 'element': 567}, {'value': 5, 'element': 645}, {'value': 2, 'element': 4}, {'value': 2, 'element': 23}], 'h': [{'value': 27, 'element': 228}, {'value': 16, 'element': 217}, {'value': 14, 'element': 238}, {'value': 12, 'element': 219}, {'value': 11, 'element': 236}, {'value': 11, 'element': 498}, {'value': 10, 'element': 224}, {'value': 9, 'element': 221}, {'value': 9, 'element': 226}, {'value': 6, 'element': 227}, {'value': 3, 'element': 541}, {'value': 2, 'element': 235}, {'value': -3, 'element': 233}]}]",2020/21,Leicester,1240,1190,1150,Arsenal,1250,1150,1210,A
15,2128506,23,True,219,True,2,1.0,3,1,0.0,3,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 514}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 540}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 9}, {'value': 1, 'element': 567}], 'h': [{'value': 1, 'element': 37}, {'value': 1, 'element': 44}, {'value': 1, 'element': 46}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 7, 'element': 70}], 'h': [{'value': 3, 'element': 12}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 514}, {'value': 2, 'element': 12}, {'value': 1, 'element': 42}]}, {'identifier': 'bps', 'a': [{'value': 22, 'element': 70}, {'value': 18, 'element': 24}, {'value': 17, 'element': 23}, {'value': 15, 'element': 494}, {'value': 13, 'element': 11}, {'value': 11, 'element': 9}, {'value': 11, 'element': 567}, {'value': 10, 'element': 16}, {'value': 9, 'element': 5}, {'value': 4, 'element': 18}, {'value': 3, 'element': 478}, {'value': 2, 'element': 6}, {'value': 1, 'element': 4}], 'h': [{'value': 29, 'element': 514}, {'value': 28, 'element': 12}, {'value': 24, 'element': 42}, {'value': 22, 'element': 41}, {'value': 21, 'element': 496}, {'value': 20, 'element': 46}, {'value': 13, 'element': 38}, {'value': 13, 'element': 106}, {'value': 9, 'element': 540}, {'value': 8, 'element': 37}, {'value': 3, 'element': 40}, {'value': 3, 'element': 44}, {'value': 3, 'element': 554}]}]",2020/21,Aston Villa,1100,1120,1080,Arsenal,1250,1150,1210,H
16,2128502,22,True,215,True,20,2.0,3,1,1.0,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 18}], 'h': [{'value': 1, 'element': 454}, {'value': 1, 'element': 466}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 6}], 'h': [{'value': 1, 'element': 474}, {'value': 1, 'element': 642}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 9}, {'value': 1, 'element': 567}], 'h': [{'value': 1, 'element': 454}, {'value': 1, 'element': 466}, {'value': 1, 'element': 470}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 3}, {'value': 1, 'element': 8}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 8}, {'value': 2, 'element': 547}], 'h': [{'value': 2, 'element': 455}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 454}, {'value': 3, 'element': 474}, {'value': 1, 'element': 466}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 18}, {'value': 17, 'element': 11}, {'value': 17, 'element': 567}, {'value': 15, 'element': 16}, {'value': 13, 'element': 9}, {'value': 13, 'element': 23}, {'value': 10, 'element': 6}, {'value': 9, 'element': 494}, {'value': 8, 'element': 5}, {'value': 8, 'element': 547}, {'value': 5, 'element': 4}, {'value': 3, 'element': 8}, {'value': 1, 'element': 24}, {'value': -5, 'element': 3}], 'h': [{'value': 30, 'element': 454}, {'value': 30, 'element': 474}, {'value': 28, 'element': 466}, {'value': 18, 'element': 642}, {'value': 17, 'element': 470}, {'value': 15, 'element': 458}, {'value': 15, 'element': 459}, {'value': 12, 'element': 455}, {'value': 11, 'element': 465}, {'value': 8, 'element': 546}, {'value': 6, 'element': 469}, {'value': 3, 'element': 504}, {'value': 2, 'element': 464}, {'value': 1, 'element': 515}]}]",2020/21,Wolves,1080,1120,1040,Arsenal,1250,1150,1210,H
17,2128548,27,True,261,True,4,1.0,3,1,1.0,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 4}], 'h': [{'value': 1, 'element': 91}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 478}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 24}], 'h': [{'value': 1, 'element': 83}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 8}], 'h': [{'value': 1, 'element': 96}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 8}, {'value': 1, 'element': 4}, {'value': 1, 'element': 478}], 'h': [{'value': 3, 'element': 91}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 8}, {'value': 18, 'element': 4}, {'value': 18, 'element': 478}, {'value': 15, 'element': 3}, {'value': 15, 'element': 17}, {'value': 14, 'element': 10}, {'value': 14, 'element': 13}, {'value': 12, 'element': 645}, {'value': 11, 'element': 9}, {'value': 11, 'element': 567}, {'value': 4, 'element': 24}, {'value': 3, 'element': 6}, {'value': 1, 'element': 501}, {'value': -6, 'element': 18}], 'h': [{'value': 24, 'element': 91}, {'value': 17, 'element': 88}, {'value': 15, 'element': 81}, {'value': 13, 'element': 100}, {'value': 12, 'element': 93}, {'value': 11, 'element': 90}, {'value': 11, 'element': 92}, {'value': 11, 'element': 98}, {'value': 10, 'element': 96}, {'value': 10, 'element': 97}, {'value': 9, 'element': 89}, {'value': 5, 'element': 95}, {'value': -1, 'element': 83}]}]",2020/21,Burnley,1060,1040,1040,Arsenal,1250,1150,1210,D
18,2128331,5,True,44,True,12,1.0,3,1,0.0,5,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 276}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 284}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 567}], 'h': [{'value': 1, 'element': 277}, {'value': 1, 'element': 279}, {'value': 1, 'element': 286}, {'value': 1, 'element': 556}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 8}], 'h': [{'value': 3, 'element': 278}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 276}, {'value': 3, 'element': 277}, {'value': 1, 'element': 270}]}, {'identifier': 'bps', 'a': [{'value': 19, 'element': 8}, {'value': 19, 'element': 501}, {'value': 18, 'element': 24}, {'value': 15, 'element': 11}, {'value': 13, 'element': 494}, {'value': 12, 'element': 3}, {'value': 10, 'element': 9}, {'value': 9, 'element': 17}, {'value': 9, 'element': 478}, {'value': 7, 'element': 4}, {'value': 3, 'element': 18}, {'value': 3, 'element': 22}, {'value': 2, 'element': 6}, {'value': 2, 'element': 567}], 'h': [{'value': 28, 'element': 276}, {'value': 28, 'element': 277}, {'value': 26, 'element': 270}, {'value': 25, 'element': 278}, {'value': 24, 'element': 556}, {'value': 20, 'element': 279}, {'value': 15, 'element': 281}, {'value': 14, 'element': 268}, {'value': 12, 'element': 286}, {'value': 10, 'element': 284}, {'value': 8, 'element': 275}, {'value': 4, 'element': 271}, {'value': 2, 'element': 266}]}]",2020/21,Man City,1340,1280,1340,Arsenal,1250,1150,1210,H
19,2128309,3,True,22,True,8,0.0,2,2,3.0,2,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 33}, {'value': 1, 'element': 37}, {'value': 1, 'element': 41}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 38}, {'value': 1, 'element': 33}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 38}, {'value': 1, 'element': 41}, {'value': 1, 'element': 42}], 'h': [{'value': 1, 'element': 173}, {'value': 1, 'element': 175}, {'value': 1, 'element': 181}, {'value': 1, 'element': 182}, {'value': 1, 'element': 190}, {'value': 1, 'element': 525}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 12}], 'h': [{'value': 2, 'element': 516}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 33}, {'value': 2, 'element': 38}, {'value': 1, 'element': 41}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 44, 'element': 33}, {'value': 35, 'element': 38}, {'value': 31, 'element': 41}, {'value': 29, 'element': 37}, {'value': 28, 'element': 496}, {'value': 26, 'element': 12}, {'value': 25, 'element': 46}, {'value': 24, 'element': 42}, {'value': 16, 'element': 40}, {'value': 5, 'element': 44}, {'value': 5, 'element': 540}, {'value': 4, 'element': 554}, {'value': 3, 'element': 52}, {'value': 3, 'element': 514}], 'h': [{'value': 16, 'element': 175}, {'value': 16, 'element': 176}, {'value': 15, 'element': 182}, {'value': 13, 'element': 191}, {'value': 11, 'element': 516}, {'value': 10, 'element': 525}, {'value': 7, 'element': 517}, {'value': 6, 'element': 178}, {'value': 3, 'element': 180}, {'value': 3, 'element': 187}, {'value': 2, 'element': 173}, {'value': 2, 'element': 181}, {'value': 1, 'element': 190}, {'value': -1, 'element': 184}]}]",2020/21,Fulham,1090,1150,1040,Aston Villa,1160,1140,1100,A
20,2128642,36,True,355,True,6,3.0,2,2,2.0,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 38}, {'value': 1, 'element': 45}], 'h': [{'value': 1, 'element': 132}, {'value': 1, 'element': 141}, {'value': 1, 'element': 146}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 514}], 'h': [{'value': 2, 'element': 489}, {'value': 1, 'element': 146}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 38}, {'value': 1, 'element': 39}], 'h': [{'value': 1, 'element': 133}, {'value': 1, 'element': 134}, {'value': 1, 'element': 141}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 12}], 'h': [{'value': 3, 'element': 586}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 146}, {'value': 2, 'element': 489}, {'value': 1, 'element': 132}]}, {'identifier': 'bps', 'a': [{'value': 26, 'element': 45}, {'value': 20, 'element': 29}, {'value': 19, 'element': 12}, {'value': 19, 'element': 38}, {'value': 19, 'element': 514}, {'value': 13, 'element': 52}, {'value': 11, 'element': 42}, {'value': 10, 'element': 46}, {'value': 9, 'element': 540}, {'value': 5, 'element': 48}, {'value': 4, 'element': 37}, {'value': 4, 'element': 39}, {'value': 4, 'element': 554}, {'value': 1, 'element': 50}], 'h': [{'value': 40, 'element': 146}, {'value': 29, 'element': 489}, {'value': 27, 'element': 132}, {'value': 22, 'element': 141}, {'value': 20, 'element': 137}, {'value': 16, 'element': 131}, {'value': 14, 'element': 586}, {'value': 13, 'element': 125}, {'value': 3, 'element': 133}, {'value': 3, 'element': 142}, {'value': 2, 'element': 129}, {'value': 2, 'element': 134}]}]",2020/21,Crystal Palace,1090,1030,1010,Aston Villa,1160,1140,1100,H
21,2128590,31,True,303,True,11,2.0,2,2,1.0,3,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 514}], 'h': [{'value': 1, 'element': 254}, {'value': 1, 'element': 259}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 38}], 'h': [{'value': 1, 'element': 255}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 42}, {'value': 1, 'element': 46}, {'value': 1, 'element': 52}, {'value': 1, 'element': 514}], 'h': [{'value': 1, 'element': 241}, {'value': 1, 'element': 255}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 8, 'element': 12}], 'h': [{'value': 4, 'element': 252}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 514}, {'value': 1, 'element': 12}], 'h': [{'value': 3, 'element': 259}]}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 514}, {'value': 26, 'element': 12}, {'value': 18, 'element': 38}, {'value': 11, 'element': 496}, {'value': 10, 'element': 41}, {'value': 9, 'element': 42}, {'value': 9, 'element': 44}, {'value': 8, 'element': 40}, {'value': 8, 'element': 52}, {'value': 6, 'element': 540}, {'value': 5, 'element': 46}, {'value': 2, 'element': 106}, {'value': 1, 'element': 45}, {'value': 1, 'element': 554}], 'h': [{'value': 28, 'element': 259}, {'value': 23, 'element': 589}, {'value': 22, 'element': 252}, {'value': 21, 'element': 254}, {'value': 21, 'element': 255}, {'value': 16, 'element': 253}, {'value': 13, 'element': 243}, {'value': 12, 'element': 652}, {'value': 9, 'element': 247}, {'value': 7, 'element': 241}, {'value': 7, 'element': 249}, {'value': 4, 'element': 531}, {'value': -2, 'element': 251}]}]",2020/21,Liverpool,1250,1190,1300,Aston Villa,1160,1140,1100,H
22,2128385,10,True,98,True,19,2.0,2,2,1.0,4,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 37}], 'h': [{'value': 1, 'element': 432}, {'value': 1, 'element': 445}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 496}], 'h': [{'value': 1, 'element': 445}, {'value': 1, 'element': 587}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [{'value': 1, 'element': 514}], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 496}], 'h': [{'value': 1, 'element': 450}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 5, 'element': 431}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 37}], 'h': [{'value': 3, 'element': 445}, {'value': 1, 'element': 432}]}, {'identifier': 'bps', 'a': [{'value': 40, 'element': 37}, {'value': 21, 'element': 496}, {'value': 17, 'element': 42}, {'value': 17, 'element': 52}, {'value': 13, 'element': 41}, {'value': 13, 'element': 46}, {'value': 10, 'element': 33}, {'value': 9, 'element': 12}, {'value': 9, 'element': 38}, {'value': 4, 'element': 40}, {'value': 3, 'element': 29}, {'value': 3, 'element': 45}, {'value': 3, 'element': 540}, {'value': -10, 'element': 514}], 'h': [{'value': 40, 'element': 445}, {'value': 22, 'element': 432}, {'value': 19, 'element': 431}, {'value': 14, 'element': 587}, {'value': 11, 'element': 443}, {'value': 9, 'element': 448}, {'value': 8, 'element': 435}, {'value': 7, 'element': 449}, {'value': 6, 'element': 442}, {'value': 5, 'element': 558}, {'value': 3, 'element': 427}, {'value': 2, 'element': 441}, {'value': 1, 'element': 437}]}]",2020/21,West Ham,1230,1140,1260,Aston Villa,1160,1140,1100,H
23,2128425,14,True,138,True,18,0.0,2,2,3.0,2,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 45}, {'value': 1, 'element': 540}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 37}, {'value': 1, 'element': 540}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 39}, {'value': 1, 'element': 41}], 'h': [{'value': 1, 'element': 582}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 409}]}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 12}], 'h': [{'value': 7, 'element': 417}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 45}, {'value': 2, 'element': 540}, {'value': 1, 'element': 37}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 51, 'element': 45}, {'value': 48, 'element': 540}, {'value': 40, 'element': 37}, {'value': 26, 'element': 42}, {'value': 25, 'element': 41}, {'value': 24, 'element': 496}, {'value': 21, 'element': 39}, {'value': 20, 'element': 12}, {'value': 18, 'element': 52}, {'value': 11, 'element': 38}], 'h': [{'value': 24, 'element': 417}, {'value': 16, 'element': 413}, {'value': 13, 'element': 425}, {'value': 12, 'element': 407}, {'value': 9, 'element': 446}, {'value': 9, 'element': 544}, {'value': 8, 'element': 422}, {'value': 6, 'element': 419}, {'value': 4, 'element': 530}, {'value': 3, 'element': 358}, {'value': 3, 'element': 411}, {'value': 3, 'element': 415}, {'value': 2, 'element': 582}, {'value': -5, 'element': 409}]}]",2020/21,West Brom,1050,1040,1050,Aston Villa,1160,1140,1100,A
